date,AAPL,AMZN,BAC,CVX,GOOGL,HD,JNJ,JPM,KO,MSFT,NVDA,PFE,PG,TSLA,UNH,VZ,WMT,XOM
2020-11-24,115.17,155.903,28.98,95.62,88.195,273.31,143.87,123.32,53.22,213.86,12.9578,36.6,138.31,185.1267,336.01,60.64,50.4533,41.98
2020-11-25,116.03,159.2535,29.03,92.14,88.2065,273.96,143.68,122.03,52.93,213.87,13.2348,36.53,138.68,191.3333,333.19,60.41,50.61,40.81
2020-11-27,116.59,159.767,28.99,91.31,89.351,275.99,144.0,121.22,52.7,215.23,13.2613,37.23,138.61,195.2533,337.94,60.58,50.5333,40.19
2020-11-30,119.05,158.402,28.16,87.18,87.72,277.41,144.68,117.88,51.6,214.07,13.4015,38.31,138.87,189.2,336.34,60.41,50.93,38.13
2020-12-01,122.72,161.004,28.69,87.45,89.768,276.6,147.45,119.74,52.04,216.21,13.39,39.41,139.37,194.92,341.19,60.58,50.88,38.5
2020-12-02,123.08,160.1765,29.06,89.87,91.2485,271.1,148.14,122.04,52.11,215.37,13.5445,40.8,138.36,189.6067,347.56,61.36,50.1733,39.94
2020-12-03,122.94,159.3365,28.91,89.8,91.092,268.14,149.0,121.24,52.78,214.24,13.396,40.09,137.34,197.7933,348.68,61.74,49.7667,40.21
2020-12-04,122.25,158.129,29.29,93.28,91.188,263.99,150.27,122.34,53.85,214.36,13.5583,40.34,137.47,199.68,349.89,61.55,49.6367,41.68
2020-12-07,123.75,157.9,29.09,90.76,90.8515,262.64,148.97,121.88,52.99,214.29,13.6068,41.25,137.68,213.92,347.86,61.35,49.37,40.9
2020-12-08,124.38,158.8645,28.93,91.54,90.5665,261.72,151.55,122.0,53.18,216.01,13.35,42.56,138.05,216.6267,347.86,61.45,49.8167,42.24
2020-12-09,121.78,155.21,28.8,90.44,88.893,265.58,153.1,121.05,53.33,211.8,12.9308,41.85,136.41,201.4933,344.41,61.46,49.4233,42.8
2020-12-10,123.24,155.0745,29.11,93.35,88.3825,264.81,152.25,120.27,53.05,210.52,12.9723,41.73,135.51,209.0233,339.65,60.51,49.0133,44.01
2020-12-11,122.41,155.821,28.57,92.45,88.74,264.55,152.95,119.56,53.35,213.26,13.0133,41.12,136.51,203.33,337.07,60.35,49.0,43.8
2020-12-14,121.78,157.8485,28.22,89.44,87.613,265.58,149.07,118.3,53.27,214.2,13.3088,39.21,135.85,213.2767,336.13,59.98,48.55,42.22
2020-12-15,127.88,158.256,28.64,89.37,88.054,267.98,150.57,120.32,53.84,214.13,13.3605,38.71,136.65,211.0833,339.67,60.55,48.5267,43.04
2020-12-16,127.81,162.048,28.72,88.69,87.8595,269.59,149.67,120.67,53.06,219.28,13.2425,37.84,137.27,207.59,339.34,59.91,48.4767,43.7
2020-12-17,128.7,161.804,28.83,88.41,87.0255,273.97,153.62,119.67,53.27,219.42,13.3413,38.03,138.25,218.6333,341.67,60.01,48.7,43.48
2020-12-18,126.655,160.0825,28.67,87.19,86.311,270.45,154.51,119.08,53.74,218.59,13.272,37.68,139.04,231.6667,338.38,60.46,48.65,42.73
2020-12-21,128.23,160.309,29.74,86.09,86.728,270.99,153.02,123.55,52.81,222.59,13.3323,37.38,137.52,216.62,336.08,59.49,48.6567,41.95
2020-12-22,131.88,160.326,29.21,84.36,86.011,270.04,152.72,121.67,52.76,223.94,13.2783,36.74,136.55,213.4467,335.01,58.99,48.0667,41.24
2020-12-23,130.96,159.2635,30.05,85.69,86.4115,269.81,151.94,125.07,53.08,221.02,13.0093,37.44,136.34,215.3267,337.59,58.96,47.74,41.77
2020-12-24,131.97,158.6345,29.96,85.33,86.708,270.92,152.47,124.52,53.44,222.75,12.9938,37.27,137.72,220.59,340.79,58.84,47.8333,41.6
2020-12-28,136.69,164.198,30.13,84.9,88.698,269.25,153.19,125.34,54.16,224.96,12.9,36.82,138.68,221.23,345.95,58.98,48.4067,41.74
2020-12-29,134.87,166.1,30.01,84.61,87.888,266.19,154.14,125.01,54.13,224.15,12.9433,37.05,138.42,221.9967,347.35,58.81,48.1,41.27
2020-12-30,133.72,164.2925,29.98,85.33,86.8125,265.26,156.05,125.36,54.44,221.68,13.1458,36.74,137.77,231.5933,344.99,58.14,48.06,41.6
2020-12-31,132.69,162.8465,30.31,84.45,87.632,265.62,157.38,127.07,54.84,222.42,13.055,36.81,139.14,235.2233,350.68,58.75,48.05,41.22
2021-01-04,129.41,159.3315,30.03,84.71,86.3065,263.92,156.5,125.87,52.76,217.69,13.1135,36.81,137.82,243.2567,349.5,58.85,48.8433,41.5
2021-01-05,131.01,160.9255,30.26,87.0,87.0025,266.05,158.34,125.65,52.18,217.9,13.4048,37.19,138.7,245.0367,344.8,58.58,48.5833,43.5
2021-01-06,126.6,156.919,32.15,89.8,86.144,267.57,159.83,131.55,50.52,212.25,12.6145,36.87,140.16,251.9933,359.27,59.29,48.8867,44.61
2021-01-07,130.92,158.108,32.86,90.22,88.717,266.26,160.37,135.87,49.96,218.29,13.344,37.06,138.85,272.0133,365.03,58.53,48.8833,44.96
2021-01-08,132.05,159.135,32.53,91.08,89.8915,269.09,160.04,136.02,51.08,219.62,13.2768,37.13,138.79,293.34,363.39,57.8,48.8767,45.46
2021-01-11,128.98,155.7105,33.07,91.6,87.8145,271.23,159.37,138.05,50.2,217.49,13.6215,37.77,137.85,270.3967,360.75,57.46,49.0967,46.84
2021-01-12,128.8,156.0415,33.66,93.34,86.8715,276.33,158.13,140.22,50.11,214.93,13.4848,37.18,137.05,283.1467,357.37,57.26,49.6567,47.88
2021-01-13,130.89,158.2945,33.46,93.25,87.3625,274.05,157.89,140.35,50.16,216.34,13.5318,36.86,137.26,284.8033,355.04,57.06,49.15,48.42
2021-01-14,128.91,156.3735,33.99,95.49,86.546,268.34,160.65,141.17,49.23,213.02,13.2003,36.75,135.8,281.6667,350.53,57.04,48.99,50.31
2021-01-15,127.14,155.2125,33.01,92.09,86.381,275.59,160.3,138.64,48.7,212.65,12.8595,36.7,134.78,275.3867,351.3,57.38,48.2133,47.89
2021-01-19,127.83,156.038,32.77,94.51,89.2235,273.19,162.78,138.04,48.51,216.44,13.0253,36.73,133.6,281.5167,352.19,57.05,47.7967,48.84
2021-01-20,132.03,163.169,32.34,95.38,94.0035,274.3,162.38,135.97,48.68,224.34,13.3658,36.5,131.93,283.4833,350.84,57.26,48.5033,49.53
2021-01-21,136.87,165.3495,31.77,92.01,94.2075,279.05,161.73,134.83,48.95,224.97,13.8675,36.48,131.01,281.6633,355.0,57.27,48.2833,48.11
2021-01-22,139.07,164.6115,31.55,91.73,94.628,284.0,163.55,133.79,48.49,225.95,13.7125,36.55,130.0,282.2133,347.55,57.47,48.7767,47.43
2021-01-25,142.92,164.7,31.16,90.9,94.714,285.08,165.98,132.12,48.78,229.53,13.6533,37.28,132.24,293.6,347.81,58.42,48.7333,46.9
2021-01-26,143.16,166.3065,30.94,89.36,95.3975,282.6,170.48,131.58,49.29,232.33,13.4353,37.31,133.09,294.3633,343.11,56.57,49.17,45.87
2021-01-27,142.06,161.629,29.83,88.2,90.947,274.05,167.88,127.86,48.53,232.9,12.9178,36.24,128.38,288.0533,332.99,55.13,47.9467,45.35
2021-01-28,137.09,161.881,30.32,89.02,92.66,278.05,169.16,130.11,49.15,238.93,13.051,35.86,130.36,278.4767,338.15,55.37,47.9167,46.06
2021-01-29,131.96,160.31,29.65,85.2,91.368,270.82,163.13,128.67,48.15,231.96,12.9898,35.9,128.21,264.51,333.58,54.75,46.83,44.84
2021-02-01,134.14,167.144,29.96,86.41,94.6535,270.07,162.71,129.62,48.48,239.65,13.237,35.8,128.97,279.9367,334.0,54.28,46.4233,44.92
2021-02-02,134.99,169.0,31.03,87.06,95.956,272.16,161.25,133.61,48.96,239.51,13.5568,34.99,128.79,290.93,338.72,54.5,46.9233,45.63
2021-02-03,133.94,165.6265,31.58,88.96,102.944,274.17,160.5,135.14,48.77,243.0,13.5305,34.84,128.95,284.8967,337.89,54.79,47.0667,47.42
2021-02-04,137.39,166.55,32.5,89.0,102.6815,278.82,161.99,138.25,49.01,242.01,13.6643,34.89,129.03,283.33,329.32,55.14,47.51,48.33
2021-02-05,136.76,167.6075,32.37,89.26,104.4415,278.86,164.45,137.98,49.65,242.2,13.591,34.92,129.57,284.0767,324.51,55.32,48.12,49.95
2021-02-08,136.91,166.147,33.09,91.48,104.226,280.03,164.92,140.14,49.92,242.47,14.4388,34.82,129.17,287.8067,324.34,55.05,48.3433,52.1
2021-02-09,136.01,165.25,32.95,90.96,103.7695,276.77,166.27,139.58,49.7,243.77,14.2633,34.97,128.67,283.1533,329.63,55.0,48.61,50.63
2021-02-10,135.39,164.329,32.98,92.52,104.324,278.69,166.81,139.66,49.6,242.82,14.7643,34.74,128.22,268.2733,333.4,54.96,48.0433,51.12
2021-02-11,135.13,163.1065,32.88,92.02,104.4375,277.06,166.06,139.27,50.3,244.49,15.2508,34.43,128.33,270.5533,333.07,54.6,48.0067,49.84
2021-02-12,135.37,163.8855,33.37,92.55,104.7515,277.51,166.58,141.25,50.69,244.99,14.9613,34.72,127.62,272.04,328.24,54.2,48.1567,50.52
2021-02-16,133.19,163.4475,34.27,93.13,105.535,275.39,165.07,144.65,50.27,243.7,15.3303,34.69,127.92,265.4067,324.62,54.15,48.5533,52.04
2021-02-17,130.84,165.432,34.41,95.92,105.931,280.92,165.66,145.1,50.13,244.2,14.906,34.89,128.46,266.05,326.86,56.99,49.0667,52.85
2021-02-18,129.71,166.4115,34.19,95.0,105.2905,283.05,165.74,145.59,50.77,243.79,14.829,34.56,129.53,262.46,328.41,56.98,45.8867,52.02
2021-02-19,129.87,162.495,34.54,95.8,104.4405,279.64,162.98,148.02,50.11,240.97,14.9265,34.44,127.12,260.4333,324.58,56.45,46.1133,52.37
2021-02-22,126.0,159.037,35.15,98.39,102.713,275.85,161.87,149.41,50.63,234.51,14.3558,34.26,126.58,238.1667,327.64,56.45,45.8967,54.3
2021-02-23,125.86,159.725,35.52,99.63,103.006,267.24,160.44,150.61,50.54,233.27,14.142,33.91,127.52,232.9467,329.51,57.03,45.1567,55.05
2021-02-24,125.35,157.9765,36.38,103.31,104.1905,259.97,162.59,153.26,50.71,234.55,14.499,33.75,127.66,247.34,332.21,57.12,44.4033,56.7
2021-02-25,120.99,152.858,35.93,102.35,100.7975,255.25,162.76,151.18,50.17,228.99,13.3075,33.82,126.58,227.4067,328.87,56.5,43.9833,55.76
2021-02-26,121.26,154.6465,34.71,100.0,101.0955,258.34,158.46,147.17,48.99,232.38,13.7145,33.49,123.53,225.1667,332.22,55.3,43.3067,54.37
2021-03-01,127.79,157.307,35.79,102.05,103.483,261.62,159.32,150.5,49.9,236.94,13.8418,33.69,124.29,239.4767,334.65,55.36,43.79,56.4
2021-03-02,125.12,154.7265,35.53,102.44,103.224,260.29,159.02,150.01,50.1,233.87,13.4063,33.51,123.9,228.8133,334.64,54.98,43.37,56.07
2021-03-03,122.06,150.25,36.42,103.59,100.5705,257.36,156.22,152.91,49.98,227.56,12.8048,34.39,123.16,217.7333,332.87,55.38,42.53,56.52
2021-03-04,120.13,148.8785,36.5,104.5,101.6965,250.93,153.07,150.56,49.94,226.73,12.3703,34.2,122.15,207.1467,333.81,54.8,42.51,58.71
2021-03-05,121.42,150.023,36.93,109.0,104.8535,253.52,156.1,150.91,50.79,231.6,12.4615,34.39,125.98,199.3167,347.1,56.0,43.04,60.93
2021-03-08,116.36,147.5975,37.13,109.75,100.375,259.03,157.4,152.91,51.64,227.39,11.5933,34.35,127.31,187.6667,350.17,56.79,42.6267,60.87
2021-03-09,121.085,153.1425,36.32,109.5,102.018,264.96,157.7,151.83,50.86,233.78,12.5203,34.45,126.18,224.5267,351.98,56.2,42.9633,59.93
2021-03-10,119.98,152.882,37.37,111.37,101.8095,266.24,159.15,155.13,51.44,232.42,12.4683,34.93,127.34,222.6867,349.6,57.08,44.06,61.77
2021-03-11,121.96,155.6795,37.24,111.19,105.027,268.85,159.14,154.32,50.88,237.13,12.9935,34.71,126.91,233.2,353.1,55.51,44.0433,61.31
2021-03-12,121.03,154.4745,37.94,111.56,102.5,273.1,159.6,156.15,50.36,235.75,12.856,34.94,128.14,231.2433,356.02,55.63,44.7067,61.97
2021-03-15,123.99,154.084,37.75,110.25,102.722,278.54,160.42,155.37,51.03,234.81,13.1913,35.41,128.56,235.98,353.88,55.64,44.4767,60.39
2021-03-16,125.57,154.593,37.64,107.64,104.1945,282.08,161.37,153.51,51.22,237.71,13.2913,35.83,128.94,225.6267,354.6,55.64,44.4633,59.11
2021-03-17,124.76,156.7865,37.95,108.03,104.111,280.03,160.77,155.09,51.24,237.04,13.3413,35.79,128.42,233.9367,352.18,55.75,44.0933,59.37
2021-03-18,120.53,151.3995,38.94,104.12,101.067,283.16,160.47,157.65,50.57,230.72,12.7225,35.77,128.7,217.72,362.05,56.31,43.3367,56.81
2021-03-19,119.99,153.748,38.53,103.38,101.348,289.1,160.04,155.14,50.81,230.35,12.8458,35.53,128.01,218.29,365.58,56.24,43.9133,56.49
2021-03-22,123.39,155.5435,37.66,102.54,101.5345,288.94,160.5,150.97,51.0,235.99,13.1863,36.0,130.18,223.3333,366.86,56.59,44.1233,55.91
2021-03-23,122.54,156.875,36.9,101.97,102.0665,289.98,160.35,149.46,51.39,237.58,13.0708,35.36,132.6,220.72,368.5,56.91,44.6467,55.22
2021-03-24,120.09,154.3535,36.9,104.7,101.6265,292.75,161.91,150.62,51.52,235.46,12.643,35.61,132.56,210.09,370.6,57.01,44.37,56.34
2021-03-25,120.59,152.313,37.66,105.07,101.623,297.18,161.97,152.55,52.02,232.34,12.5353,35.67,133.48,213.4633,371.09,57.38,44.67,56.18
2021-03-26,121.21,152.6015,38.68,107.48,101.2365,303.81,164.93,155.09,53.04,236.48,12.8393,36.25,135.45,206.2367,376.48,58.18,45.0433,57.71
2021-03-29,121.39,153.7865,38.31,106.92,102.2895,302.2,166.04,152.68,53.85,235.24,12.9483,36.62,137.57,203.7633,379.06,58.83,45.5567,57.4
2021-03-30,119.9,152.7645,38.99,105.93,102.3235,304.82,165.01,154.48,53.15,231.85,12.8718,36.11,135.45,211.8733,373.56,58.59,45.2467,56.69
2021-03-31,122.15,154.704,38.69,104.79,103.126,305.25,164.35,152.23,52.71,235.77,13.3483,36.23,135.43,222.6433,372.07,58.15,45.2767,55.83
2021-04-01,123.0,158.05,39.49,105.75,106.489,307.75,162.83,153.71,52.51,242.35,13.8118,36.3,134.28,220.5833,367.07,58.3,45.2067,57.39
2021-04-05,125.9,161.3365,39.8,104.51,110.948,315.4,163.43,153.62,52.81,249.07,13.9875,36.28,136.45,230.35,370.18,58.87,46.4767,56.5
2021-04-06,126.21,161.191,39.69,103.58,110.463,313.78,163.39,152.54,53.19,247.86,13.8615,36.05,136.5,230.54,364.37,59.11,46.7,56.34
2021-04-07,127.9,163.9695,40.05,104.19,111.9515,312.47,163.61,154.93,53.28,249.9,14.1435,35.91,136.74,223.6567,365.64,59.0,46.6,56.59
2021-04-08,130.36,164.965,39.7,103.02,112.5215,314.43,162.97,155.12,53.12,253.25,14.317,35.96,137.26,227.9333,364.89,57.6,46.57,56.0
2021-04-09,132.995,168.61,39.99,102.92,113.5335,319.23,161.25,156.28,53.18,255.85,14.4,36.6,136.37,225.6733,376.3,57.49,46.5933,55.87
2021-04-12,131.24,168.9695,40.06,101.78,112.231,320.79,161.64,155.95,53.35,255.91,15.209,36.97,136.92,233.9933,376.28,57.54,46.6,55.5
2021-04-13,134.43,170.0,39.32,102.24,112.7215,320.4,159.48,154.09,53.09,258.49,15.6795,37.16,135.11,254.1067,374.5,57.62,46.4567,55.71
2021-04-14,132.03,166.65,39.88,104.27,112.0955,320.02,159.92,151.21,53.08,255.59,15.277,37.17,135.6,244.0767,375.63,57.7,46.44,57.32
2021-04-15,134.5,168.9545,38.74,103.42,114.2625,322.74,160.39,152.17,53.33,259.5,16.1373,37.6,137.24,246.2833,390.01,57.7,46.72,56.98
2021-04-16,134.16,169.972,39.15,102.96,114.1375,328.08,162.24,153.3,53.68,260.74,15.9125,38.57,137.25,246.5933,391.01,58.28,46.87,56.66
2021-04-19,134.84,168.6005,39.17,103.26,114.488,326.85,162.69,152.65,54.0,258.74,15.3618,38.93,136.61,238.21,389.84,58.39,46.57,56.48
2021-04-20,133.11,166.7345,38.08,101.33,113.9505,323.96,166.48,149.27,54.17,258.26,15.1713,39.03,137.75,239.6633,396.53,58.39,46.93,55.29
2021-04-21,133.5,168.101,38.72,102.73,113.9175,325.95,166.59,150.54,54.61,260.58,15.3605,39.53,136.85,248.04,398.81,58.14,47.0667,56.0
2021-04-22,131.94,165.452,38.36,100.95,112.626,321.46,165.18,147.37,54.44,257.17,14.8503,38.64,134.63,239.8967,396.54,57.28,46.5567,55.27
2021-04-23,134.32,167.044,39.18,101.55,114.9965,323.89,165.52,150.19,54.47,261.15,15.2653,38.66,133.94,243.1333,400.31,57.3,46.6333,55.57
2021-04-26,134.72,170.45,39.41,101.52,115.4965,319.99,164.12,150.56,53.66,261.55,15.478,38.68,131.26,246.0667,395.86,56.94,45.97,55.68
2021-04-27,134.39,170.8715,39.88,102.7,114.549,320.59,163.18,151.25,53.58,261.97,15.3818,38.45,131.18,234.9133,394.5,56.32,46.1267,56.41
2021-04-28,133.58,172.925,40.03,105.22,117.952,319.71,161.98,152.23,53.59,254.56,15.2768,38.81,131.4,231.4667,394.59,56.43,45.9633,58.11
2021-04-29,133.48,173.5655,41.11,106.9,119.638,325.34,164.2,155.19,54.26,252.51,15.3248,38.6,132.51,225.6667,401.55,57.32,46.5433,58.94
2021-04-30,131.46,173.371,40.53,103.07,117.675,323.67,162.73,153.81,53.98,252.18,15.0095,38.65,133.42,236.48,398.8,57.79,46.6367,57.24
2021-05-03,132.54,169.3245,40.56,105.53,117.154,330.27,165.21,153.36,54.48,251.86,14.8368,39.83,135.0,228.3,405.9,57.92,47.3733,58.82
2021-05-04,127.85,165.5935,41.0,106.11,115.3415,332.77,167.77,155.48,54.14,247.79,14.3513,39.95,134.54,224.5333,411.34,58.6,46.9067,59.19
2021-05-05,128.1,163.527,41.39,108.96,115.7385,332.05,167.07,157.52,54.0,246.47,14.4585,39.97,133.46,223.6467,412.5,58.69,46.8667,60.97
2021-05-06,129.74,165.3185,42.01,109.02,116.8675,337.58,167.74,160.69,54.54,249.73,14.523,39.19,135.14,221.18,414.97,59.29,47.0167,61.55
2021-05-07,130.21,164.5805,42.18,110.02,117.5965,339.25,168.5,161.24,54.51,252.46,14.8123,39.58,135.15,224.1233,417.65,58.72,46.7333,62.43
2021-05-10,126.85,159.5245,42.05,109.57,114.5875,341.12,170.27,161.22,54.91,247.18,14.2658,39.86,137.67,209.68,420.89,59.52,46.94,62.58
2021-05-11,125.91,161.1955,41.57,106.7,113.503,330.66,168.88,158.54,54.32,246.23,14.3063,39.35,136.99,205.7333,411.7,58.54,46.5167,60.59
2021-05-12,122.77,157.597,41.18,107.37,110.0125,317.0,168.2,157.45,54.04,239.0,13.7585,39.69,135.54,196.63,405.37,58.41,45.3133,60.04
2021-05-13,124.97,158.0735,41.84,106.68,111.452,325.42,169.96,161.5,54.51,243.03,13.6653,40.1,137.72,190.5633,408.56,58.81,46.08,59.3
2021-05-14,127.45,161.145,42.36,109.47,113.919,323.63,170.22,164.01,54.73,248.15,14.243,40.02,138.01,196.58,409.8,58.69,46.5067,60.77
2021-05-17,126.27,163.5195,42.74,110.81,114.446,320.01,170.39,164.67,54.64,245.18,14.1655,40.11,137.73,192.2767,408.63,57.94,46.2967,62.19
2021-05-18,124.85,161.614,42.16,106.18,113.1235,316.75,170.45,162.35,54.34,243.08,14.0158,40.05,136.32,192.6233,410.38,57.18,47.3033,60.43
2021-05-19,124.69,161.59,41.97,103.2,113.575,314.45,170.08,161.11,54.17,243.12,14.0658,39.83,136.6,187.82,409.5,56.92,47.3067,58.98
2021-05-20,127.31,162.384,41.87,103.56,115.3475,315.9,171.07,160.83,54.65,246.48,14.6125,40.12,138.0,195.5933,408.64,56.79,47.4733,58.84
2021-05-21,125.43,160.154,42.4,104.12,114.7065,315.77,170.96,162.66,54.62,245.17,14.9918,39.95,138.0,193.6267,411.63,56.91,47.25,58.92
2021-05-24,127.1,162.2495,42.63,105.6,118.052,314.84,170.55,163.54,54.8,250.78,15.612,39.81,137.96,202.1467,410.95,56.98,47.2533,59.61
2021-05-25,126.9,162.9525,42.01,103.87,118.1435,316.75,170.08,161.85,54.79,251.72,15.6478,39.33,138.43,201.5633,413.05,56.48,47.4467,58.26
2021-05-26,126.85,163.258,42.04,104.12,119.0155,317.33,169.07,161.83,55.03,251.49,15.7,38.92,138.12,206.3767,413.21,56.36,47.39,58.94
2021-05-27,125.28,161.5055,42.55,103.01,118.134,318.77,168.81,164.35,55.49,249.31,15.488,38.65,134.98,210.2833,412.7,56.29,47.23,58.56
2021-05-28,124.61,161.1535,42.39,103.79,117.8425,318.91,169.25,164.24,55.29,249.68,16.2445,38.73,134.85,208.4067,411.92,56.49,47.3433,58.37
2021-06-01,124.28,160.9325,42.92,106.65,119.059,316.31,165.53,166.05,55.28,247.4,16.2645,38.5,132.88,207.9667,406.72,56.38,47.22,60.46
2021-06-02,125.06,161.6995,42.94,108.08,118.5295,313.23,166.2,166.06,55.5,247.3,16.7783,38.79,133.46,201.7067,405.85,56.65,47.1167,60.94
2021-06-03,123.54,159.3505,43.25,107.59,117.379,311.43,166.04,166.17,55.64,245.71,16.9698,38.97,135.85,190.9467,407.96,56.98,47.2,61.18
2021-06-04,125.89,160.311,43.27,108.45,119.6785,311.01,165.97,166.44,56.24,250.79,17.5783,39.15,135.95,199.6833,405.64,57.3,47.2833,61.45
2021-06-07,125.9,159.9005,43.12,107.75,120.115,309.96,164.84,165.66,56.04,253.81,17.619,38.99,136.42,201.71,400.25,57.2,46.9667,61.05
2021-06-08,126.74,163.2055,42.88,108.73,119.922,310.9,163.39,165.0,55.65,252.57,17.457,38.85,134.84,201.1967,401.74,57.15,46.61,62.13
2021-06-09,127.13,164.0575,42.32,107.78,120.397,307.34,165.59,162.94,55.48,253.59,17.3583,39.81,134.79,199.5933,401.1,57.05,46.36,62.65
2021-06-10,126.11,167.4825,41.69,108.41,121.7565,308.31,167.08,160.4,55.91,257.24,17.425,40.68,135.79,203.3733,401.49,57.34,46.6267,62.75
2021-06-11,127.35,167.3415,41.86,107.91,121.51,310.77,164.96,160.29,56.16,257.89,17.8253,40.15,134.86,203.2967,397.89,57.33,46.9167,62.17
2021-06-14,130.48,169.1935,41.36,107.97,122.4455,309.32,165.37,157.57,55.55,259.89,18.0188,39.63,134.91,205.8967,399.16,57.18,46.8533,62.07
2021-06-15,129.64,169.1565,41.39,110.3,121.4195,306.45,164.49,155.18,55.41,258.36,17.7885,39.59,134.65,199.7867,400.28,57.29,46.6667,64.33
2021-06-16,130.15,170.7625,41.62,109.67,120.7725,302.78,164.43,156.27,54.67,257.38,17.8103,39.3,132.78,201.6233,397.25,56.64,45.7167,64.1
2021-06-17,131.79,174.462,39.8,107.07,121.7435,303.12,165.22,151.76,54.95,260.9,18.6573,39.48,133.99,205.5333,397.35,56.53,45.9067,61.99
2021-06-18,130.46,174.345,38.78,103.03,120.111,302.61,161.98,147.92,53.77,259.43,18.6388,38.81,132.03,207.77,389.37,55.82,45.0567,60.4
2021-06-21,132.3,172.698,39.75,106.05,121.8125,307.6,163.84,150.43,54.36,262.63,18.4273,39.42,133.07,206.9433,398.07,56.39,45.4667,62.59
2021-06-22,133.98,175.272,39.97,106.4,122.3305,312.71,163.62,150.21,54.56,265.51,18.8868,39.61,133.12,207.9033,398.69,56.37,45.6767,63.79
2021-06-23,133.7,175.191,40.2,106.27,122.127,311.67,162.63,151.12,54.12,265.275,19.0573,39.05,132.93,218.8567,395.56,56.07,45.32,64.26
2021-06-24,133.41,172.454,40.83,107.14,122.5,311.84,163.37,152.51,54.39,266.69,19.2055,39.19,133.02,226.6067,398.87,56.37,45.6367,64.52
2021-06-25,133.11,170.073,41.62,107.3,122.5085,313.63,164.21,154.05,54.32,265.02,19.031,38.98,134.92,223.9567,404.95,56.38,46.1767,64.66
2021-06-28,134.78,172.1945,41.56,103.99,122.536,314.28,164.02,154.33,54.26,268.72,19.985,39.12,135.32,229.5733,401.46,56.18,46.0333,63.01
2021-06-29,136.33,172.407,40.89,103.76,122.2725,318.24,164.03,154.14,53.86,271.4,20.0268,39.1,134.4,226.92,398.1,55.84,45.7667,62.62
2021-06-30,136.96,172.008,41.23,104.74,122.0895,318.89,164.74,155.54,54.11,270.9,20.0025,39.16,134.93,226.5667,400.44,56.03,47.0067,63.08
2021-07-01,137.27,171.6485,41.54,106.21,122.4445,321.54,165.96,157.08,53.96,271.6,20.212,39.56,135.24,225.9733,404.89,56.29,46.44,63.26
2021-07-02,139.96,175.549,41.15,106.07,125.2575,322.7,168.98,156.03,54.18,277.65,20.487,39.73,135.9,226.3,409.36,56.44,46.7033,63.17
2021-07-06,142.02,183.787,40.07,103.99,126.19,319.26,167.97,153.41,53.88,277.66,20.6985,39.29,135.98,219.86,410.26,56.41,46.6467,61.37
2021-07-07,144.57,184.829,39.75,102.93,126.474,323.48,169.41,153.59,54.32,279.93,20.3718,39.35,137.0,214.8833,411.66,56.53,46.57,60.41
2021-07-08,143.24,186.5705,38.78,102.6,125.044,318.54,169.08,150.94,54.13,277.42,19.9028,39.25,136.98,217.6033,409.95,55.68,46.53,60.14
2021-07-09,145.11,185.967,40.04,104.07,125.5185,322.09,169.75,155.77,54.46,277.94,20.0502,39.61,137.03,218.9833,412.11,56.07,46.7667,61.23
2021-07-12,144.5,185.9275,40.63,104.28,126.9755,321.74,169.48,158.0,54.48,277.32,20.5125,39.76,137.14,228.5667,416.04,56.15,46.6833,61.17
2021-07-13,145.64,183.868,39.86,103.93,127.3415,317.05,169.27,155.65,55.02,280.98,20.25,39.65,136.97,222.8467,418.54,56.09,46.86,60.88
2021-07-14,149.15,184.084,38.86,101.97,128.237,319.22,170.42,155.12,56.26,282.51,19.8415,39.95,137.98,217.7933,414.74,56.32,47.1833,59.53
2021-07-15,148.48,181.56,38.83,101.3,127.005,322.71,168.37,155.46,56.44,281.03,18.9663,40.09,139.16,216.8667,420.05,56.55,47.22,58.95
2021-07-16,146.39,178.6815,37.92,98.62,126.97,321.54,168.1,151.91,56.4,280.75,18.161,40.35,140.51,214.74,419.7,56.46,47.1867,57.32
2021-07-19,142.45,177.4795,36.93,95.96,124.578,318.87,166.88,146.97,55.73,277.01,18.7798,40.15,140.44,215.4067,409.06,55.84,47.0767,55.35
2021-07-20,146.15,178.6595,37.69,96.53,126.2095,325.35,168.45,149.71,55.83,279.32,18.612,41.05,139.69,220.1667,412.97,55.58,47.29,55.96
2021-07-21,145.4,179.26,38.46,99.82,127.549,326.36,169.49,152.86,56.55,281.4,19.41,41.02,139.2,218.43,414.64,55.95,47.0567,57.76
2021-07-22,146.8,181.9015,37.96,98.82,128.4215,326.66,169.98,150.93,56.47,286.14,19.594,41.47,137.8,216.42,415.77,55.95,47.09,57.11
2021-07-23,148.56,182.832,37.7,98.86,133.015,332.84,171.79,150.64,57.01,289.67,19.558,41.68,139.79,214.46,417.7,55.88,47.4767,57.04
2021-07-26,148.99,184.991,38.13,100.95,134.035,331.18,171.87,151.65,57.06,289.05,19.294,41.81,140.28,219.2067,413.54,55.78,47.5433,58.48
2021-07-27,146.77,181.3195,37.98,100.61,131.9,327.26,172.66,151.45,57.26,286.54,19.208,42.1,140.85,214.9267,415.1,56.2,47.5467,57.83
2021-07-28,144.98,181.516,38.13,101.18,136.094,325.52,172.18,151.7,56.74,286.22,19.503,43.45,138.76,215.66,409.17,55.72,47.3533,58.22
