date,open,high,low,close,volume
2020-08-06,,108.3,107.18,108.1,4016593.0
2020-08-07,,118.0,113.09,115.09,13771167.0
2020-08-10,,116.65,113.6,116.07,4812695.0
2020-08-11,,116.2,113.28,113.59,4763144.0
2020-08-12,,116.24,114.07,115.25,3512765.0
2020-08-13,,117.15,114.89,115.37,3030470.0
2020-08-14,,116.09,114.33,115.49,2027736.0
2020-08-17,,117.32,115.82,116.87,3308932.0
2020-08-18,,117.73,115.86,116.02,2363260.0
2020-08-19,,116.93,114.92,115.14,2700447.0
2020-08-20,,115.86,114.51,115.4,2268754.0
2020-08-21,,115.25,113.3821,115.01,2841035.0
2020-08-24,,116.09,114.755,115.26,2713778.0
2020-08-25,,115.56,114.6,115.41,2322267.0
2020-08-26,,116.24,114.74,116.19,2953430.0
2020-08-27,,116.62,115.0,115.24,2464847.0
2020-08-28,,116.35,114.88,116.26,2798033.0
2020-08-31,,117.11,115.41,116.68,3925505.0
2020-09-01,,117.33,115.95,116.9,2938637.0
2020-09-02,,119.2,117.14,118.88,3600379.0
2020-09-03,,119.15,113.93,114.84,4411922.0
2020-09-04,,116.0,112.21,114.29,4690951.0
2020-09-08,,113.85,111.08,111.57,5686502.0
2020-09-09,,114.56,111.64,113.2,4024445.0
2020-09-10,,114.95,111.255,111.72,3862016.0
2020-09-11,,113.42,110.45,111.58,3098311.0
2020-09-14,,113.49,111.64,112.27,3939425.0
2020-09-15,,116.15,112.48,115.93,4821923.0
2020-09-16,,117.42,113.49,113.76,5759104.0
2020-09-17,,112.79,110.11,111.91,5859348.0
2020-09-18,,112.65,107.79,110.72,8822916.0
2020-09-21,,110.67,108.9,110.57,4562640.0
2020-09-22,,112.61,110.64,112.39,4332243.0
2020-09-23,,112.83,108.66,109.0,3542047.0
2020-09-24,,112.15,108.15,110.55,4184905.0
2020-09-25,,112.56,109.705,112.02,5135097.0
2020-09-28,,114.48,112.485,114.24,5850920.0
2020-09-29,,114.84,113.29,113.52,3221574.0
2020-09-30,,115.09,112.01,114.36,5174394.0
2020-10-01,,116.43,113.89,115.73,4306879.0
2020-10-02,,115.7,113.0,113.41,4014904.0
2020-10-05,,114.99,113.42,114.8,2657343.0
2020-10-06,,114.47,111.8,112.45,3335475.0
2020-10-07,,114.52,112.62,114.22,3367494.0
2020-10-08,,115.6,114.2801,115.49,2254766.0
2020-10-09,,117.52,115.52,117.23,3340123.0
2020-10-12,,121.36,117.4,120.07,6498662.0
2020-10-13,,123.42,120.07,121.57,5326459.0
2020-10-14,,122.24,116.45,116.67,6639798.0
2020-10-15,,116.95,114.07,115.3,3287558.0
2020-10-16,,116.78,114.85,114.96,3762899.0
2020-10-19,,115.55,112.01,112.75,3037461.0
2020-10-20,,114.21,112.7,113.07,2744994.0
2020-10-21,,113.792,112.21,112.42,3029688.0
2020-10-22,,113.76,110.88,111.64,3604483.0
2020-10-23,,112.62,110.9,112.38,2269311.0
2020-10-26,,112.04,110.0185,111.78,2764670.0
2020-10-27,,113.56,111.13,112.82,2628909.0
2020-10-28,,111.93,109.66,109.8,3661845.0
2020-10-29,,111.04,108.9,109.51,2895872.0
2020-10-30,,109.76,107.5641,109.57,4041188.0
2020-11-02,,111.1442,108.75,110.39,3145029.0
2020-11-03,,112.39,110.71,111.12,3341389.0
2020-11-04,,116.88,112.81,116.02,5025909.0
2020-11-05,,119.31,116.28,117.26,7669706.0
2020-11-06,,127.03,122.705,123.56,8931300.0
