date,open,high,low,close,volume
2020-08-06,,284.97,281.06,282.99,1308545.0
2020-08-07,,283.33,279.2,281.69,874338.0
2020-08-10,,281.79,278.8996,281.24,993199.0
2020-08-11,,284.69,280.85,281.6,980329.0
2020-08-12,,287.36,282.61,285.4,765163.0
2020-08-13,,288.49,284.17,288.31,771353.0
2020-08-14,,292.05,287.68,289.82,1028456.0
2020-08-17,,293.305,289.09,289.56,854172.0
2020-08-18,,291.48,285.94,286.35,769589.0
2020-08-19,,289.21,286.42,286.95,492792.0
2020-08-20,,286.39,283.49,286.07,437562.0
2020-08-21,,286.99,282.85,286.44,622364.0
2020-08-24,,289.75,287.185,287.65,475505.0
2020-08-25,,291.14,287.85,289.42,493866.0
2020-08-26,,295.53,287.88,293.96,586949.0
2020-08-27,,295.1579,292.05,292.75,431609.0
2020-08-28,,297.1126,293.16,296.76,509085.0
2020-08-31,,299.46,292.09,292.26,610863.0
2020-09-01,,303.17,290.69,302.73,1083539.0
2020-09-02,,310.735,301.82,310.31,1308064.0
2020-09-03,,308.94,292.91,297.18,1331392.0
2020-09-04,,300.71,291.06,298.43,1389804.0
2020-09-08,,298.31,292.0,294.52,1122939.0
2020-09-09,,306.83,297.95,303.27,1034732.0
2020-09-10,,306.04,294.095,295.23,1193513.0
2020-09-11,,302.13,297.1,300.32,635132.0
2020-09-14,,306.8,301.27,303.97,617520.0
2020-09-15,,307.93,303.96,304.04,709640.0
2020-09-16,,306.76,302.2925,302.46,819207.0
2020-09-17,,302.84,297.17,301.98,748421.0
2020-09-18,,303.3,294.84,295.81,1324007.0
2020-09-21,,291.6,284.64,290.78,773090.0
2020-09-22,,293.74,289.44,293.45,685219.0
2020-09-23,,293.54,284.59,285.43,895321.0
2020-09-24,,291.86,284.23,289.99,805814.0
2020-09-25,,291.69,285.0,290.71,578282.0
2020-09-28,,295.81,292.13,292.67,750601.0
2020-09-29,,296.78,291.81,293.86,622501.0
2020-09-30,,299.32,293.06,297.86,1159026.0
2020-10-01,,301.74,293.57,294.67,1326897.0
2020-10-02,,298.47,290.2,296.04,1040808.0
2020-10-05,,304.67,296.19,300.32,1098473.0
2020-10-06,,304.24,295.92,296.2,1431086.0
2020-10-07,,304.73,299.6909,302.11,658563.0
2020-10-08,,304.68,299.09,299.66,756354.0
2020-10-09,,303.46,299.23,300.6,968747.0
2020-10-12,,304.86,301.88,302.88,723109.0
2020-10-13,,306.82,300.4,301.1,819530.0
2020-10-14,,301.5693,297.71,297.91,998332.0
2020-10-15,,297.67,294.35,295.96,1066035.0
2020-10-16,,300.3699,296.13,298.14,1454581.0
2020-10-19,,300.602,293.22,294.16,931545.0
2020-10-20,,297.385,294.1,294.49,542871.0
2020-10-21,,298.03,293.11,293.26,440553.0
2020-10-22,,294.13,289.01,292.25,555195.0
2020-10-23,,295.6,292.2267,294.0,486104.0
2020-10-26,,291.2602,283.04,286.4,646749.0
2020-10-27,,288.34,283.37,283.5,545085.0
2020-10-28,,279.65,272.75,272.98,919515.0
2020-10-29,,279.65,271.27,276.77,724521.0
2020-10-30,,278.05,271.675,276.24,838058.0
2020-11-02,,287.6,279.1,286.69,699485.0
2020-11-03,,292.71,286.97,289.04,852785.0
2020-11-04,,291.887,284.64,289.29,937605.0
2020-11-05,,306.51,295.07,303.34,877374.0
2020-11-06,,307.78,302.14,306.72,762595.0
2020-11-09,,327.89,312.51,312.67,1296824.0
2020-11-10,,315.565,309.52,309.97,1290519.0
2020-11-11,,300.16,277.16,280.84,4754902.0
2020-11-12,,279.97,263.61,265.31,4900681.0
2020-11-13,,269.56,262.26,263.87,2579443.0
2020-11-16,,269.72,262.8,266.44,2242375.0
2020-11-17,,266.67,262.24,266.29,2239308.0
2020-11-18,,272.1,266.02,267.7,2044686.0
2020-11-19,,272.63,263.79,270.36,1354733.0
2020-11-20,,271.15,265.38,270.48,1134011.0
2020-11-23,,276.67,270.9,275.26,1291986.0
2020-11-24,,286.38,276.26,284.02,1959739.0
2020-11-25,,286.22,277.26,278.12,1190867.0
2020-11-27,,279.9677,276.56,277.83,674705.0
2020-11-30,,280.15,275.785,280.14,1326753.0
2020-12-01,,286.0,279.275,283.18,1283494.0
2020-12-02,,282.5,273.87,273.88,1393963.0
2020-12-03,,275.2,266.07,267.25,2049627.0
2020-12-04,,273.85,264.63,273.76,1604302.0
2020-12-07,,276.43,268.16,269.18,1123301.0
2020-12-08,,270.04,267.0978,268.23,1375447.0
2020-12-09,,271.61,267.86,270.57,1052178.0
2020-12-10,,270.22,266.69,268.82,1077455.0
2020-12-11,,268.63,265.7,267.36,765047.0
2020-12-14,,270.33,265.32,265.4,904829.0
2020-12-15,,272.07,268.06,270.01,1687849.0
2020-12-16,,271.07,267.4,268.9,1164570.0
2020-12-17,,271.43,268.5,268.6,952256.0
2020-12-18,,270.46,265.32,269.55,2765926.0
2020-12-21,,266.57,260.605,264.49,1403229.0
2020-12-22,,264.68,261.61,264.01,1290437.0
2020-12-23,,268.98,265.0,266.25,856337.0
2020-12-24,,268.36,265.13,268.35,227647.0
2020-12-28,,272.6,268.4,268.6,640938.0
2020-12-29,,274.37,267.38,268.73,790123.0
2020-12-30,,273.0,269.41,271.1,618212.0
2020-12-31,,273.58,268.3,273.22,804427.0
2021-01-04,,276.47,267.17,268.2,1295567.0
2021-01-05,,283.4831,268.25,282.39,1896752.0
2021-01-06,,293.25,282.72,289.97,1903318.0
2021-01-07,,290.499,283.84,285.29,1171313.0
2021-01-08,,287.83,281.35,285.74,1252260.0
2021-01-11,,286.3,281.9,283.13,774563.0
2021-01-12,,283.92,280.25,283.06,1120478.0
2021-01-13,,292.38,283.84,290.67,1625255.0
2021-01-14,,291.89,285.97,286.25,1130609.0
2021-01-15,,288.38,281.68,286.91,1997558.0
2021-01-19,,289.99,283.7,285.66,1405955.0
2021-01-20,,288.78,286.22,286.56,708534.0
2021-01-21,,287.41,281.7649,282.61,931275.0
2021-01-22,,287.36,281.0,283.6,806847.0
2021-01-25,,283.65,276.415,279.02,1148669.0
2021-01-26,,281.81,277.95,277.99,974654.0
2021-01-27,,274.96,266.67,269.98,1145284.0
2021-01-28,,279.0,270.0,275.86,993856.0
2021-01-29,,275.6887,266.14,266.76,1474103.0
2021-02-01,,271.285,265.39,268.95,1378387.0
2021-02-02,,276.24,270.02,273.95,1074861.0
2021-02-03,,279.92,274.12,276.6,1081754.0
2021-02-04,,266.0,245.75,256.7,6316021.0
2021-02-05,,257.67,249.8801,253.15,3198542.0
2021-02-08,,260.99,251.88,253.64,2093765.0
2021-02-09,,256.2099,249.79,254.44,1370988.0
2021-02-10,,256.0,251.11,253.58,1498785.0
2021-02-11,,258.99,254.18,257.69,1198505.0
2021-02-12,,263.33,256.75,260.55,1170692.0
2021-02-16,,263.53,259.715,260.73,1133491.0
2021-02-17,,261.74,256.78,260.01,895148.0
2021-02-18,,263.885,258.47,262.65,931901.0
2021-02-19,,265.48,262.57,263.88,1256897.0
2021-02-22,,265.65,261.05,265.48,1017302.0
2021-02-23,,267.49,259.59,263.33,1364782.0
2021-02-24,,265.815,262.11,263.26,985957.0
2021-02-25,,264.78,259.72,260.38,857282.0
2021-02-26,,261.1064,255.57,255.62,1301726.0
2021-03-01,,263.27,258.4,261.19,842623.0
2021-03-02,,266.97,261.39,266.0,1169049.0
2021-03-03,,265.67,261.52,262.34,1209268.0
2021-03-04,,262.86,253.25,256.43,1140148.0
2021-03-05,,264.63,255.41,263.82,873518.0
2021-03-08,,270.68,263.5447,266.88,1035693.0
2021-03-09,,271.27,267.37,267.51,757413.0
2021-03-10,,275.0,267.63,271.62,825576.0
2021-03-11,,276.6856,272.26,272.69,852591.0
2021-03-12,,275.43,272.16,273.26,754015.0
2021-03-15,,273.32,270.23,272.96,734927.0
2021-03-16,,275.37,270.7,274.51,661625.0
2021-03-17,,275.83,270.47,270.67,755495.0
2021-03-18,,271.83,267.06,269.03,752349.0
2021-03-19,,277.07,267.1,275.4,2589421.0
2021-03-22,,281.27,273.45,278.82,1845743.0
2021-03-23,,279.06,273.79,274.69,1163349.0
2021-03-24,,281.14,274.08,278.01,792290.0
2021-03-25,,278.85,274.645,277.27,1353062.0
2021-03-26,,287.47,279.225,287.22,1281511.0
2021-03-29,,290.32,283.7,283.97,1133953.0
2021-03-30,,286.2495,281.66,282.61,910838.0
2021-03-31,,284.24,280.02,281.34,843059.0
2021-04-01,,285.22,279.1791,284.9,939159.0
2021-04-05,,289.97,285.49,289.51,789862.0
2021-04-06,,290.96,286.16,288.02,756590.0
2021-04-07,,287.61,281.42,282.49,867573.0
2021-04-08,,286.02,282.89,283.11,724330.0
2021-04-09,,284.84,280.76,284.36,963087.0
2021-04-12,,285.25,282.41,282.88,698755.0
2021-04-13,,287.075,281.45,285.11,913225.0
2021-04-14,,285.35,281.73,282.88,645261.0
2021-04-15,,287.8,283.51,287.15,790317.0
2021-04-16,,289.76,286.23,287.48,1078535.0
2021-04-19,,288.4183,281.385,284.4,904884.0
2021-04-20,,286.77,283.69,284.54,766317.0
